DATE,FII_Net_Purchase_Sales,DII_Net_Purchase_Sales,Total_Net
01-Feb-20,"-1,199.50",36.6,-1162.9
31-Jan-20,"-4,179.10","3,816.40",-362.7000000000003
30-Jan-20,-962.3,292.4,-669.9
29-Jan-20,"-1,014.30","1,520.90",506.60000000000014
28-Jan-20,"-1,357.60",711.7,-645.8999999999999
27-Jan-20,-438.8,10.5,-428.3
24-Jan-20,659.1,418,1077.1
23-Jan-20,"1,352.10",-984.6,367.4999999999999
22-Jan-20,-176.4,-326.2,-502.6
21-Jan-20,-50.1,-307.8,-357.90000000000003
20-Jan-20,5.9,"-1,419.80",-1413.8999999999999
17-Jan-20,264.3,-500.2,-235.89999999999998
16-Jan-20,-395.2,-184.6,-579.8
15-Jan-20,279.5,-648.3,-368.79999999999995
14-Jan-20,-205.6,-642.5,-848.1
13-Jan-20,120.8,"-1,128.90",-1008.1000000000001
10-Jan-20,578.3,-251.7,326.59999999999997
09-Jan-20,-431.1,419.2,-11.900000000000034
08-Jan-20,-515.8,748.4,232.60000000000002
07-Jan-20,-682.2,311.2,-371.00000000000006
06-Jan-20,-103.8,-23.7,-127.5
03-Jan-20,"1,263","-1,029.20",233.79999999999995
02-Jan-20,688.8,64,752.8
01-Jan-20,-58.9,208.5,149.6
31-Dec-19,"-1,265.10",585.1,-679.9999999999999
30-Dec-19,-130.5,201.3,70.80000000000001
27-Dec-19,81.4,125.8,207.2
26-Dec-19,-504.1,120.5,-383.6
24-Dec-19,-114.4,-345.2,-459.6
23-Dec-19,"1,463.30","-1,947.40",-484.10000000000014
20-Dec-19,338.9,-285.4,53.5
19-Dec-19,739.4,-494,245.39999999999998
18-Dec-19,"1,836.80","-1,267.60",569.2
17-Dec-19,"1,248.50",-908.2,340.29999999999995
16-Dec-19,728.1,-796.4,-68.29999999999995
13-Dec-19,115.7,384.9,500.59999999999997
12-Dec-19,-683.8,810.2,126.40000000000009
11-Dec-19,605.4,239.9,845.3
10-Dec-19,-366.8,338.4,-28.400000000000034
09-Dec-19,459.2,74.9,534.1
06-Dec-19,-867.7,210.7,-657.0
05-Dec-19,653.4,-410.5,242.89999999999998
04-Dec-19,-781.1,904.1,123.0
03-Dec-19,"-1,131.10",964,-167.0999999999999
02-Dec-19,"-1,731.30",754,-977.3
29-Nov-19,"-1,892.30",953.6,-938.6999999999999
28-Nov-19,"1,008.90",-155.5,853.4
27-Nov-19,42.9,439.5,482.4
26-Nov-19,"4,677.80","-4,242",435.8000000000002
25-Nov-19,960.9,-213.7,747.2
22-Nov-19,305.7,-177.4,128.29999999999998
21-Nov-19,"5,023.50",-247.7,4775.8
20-Nov-19,566.5,183.4,749.9
19-Nov-19,-915.4,262.4,-653.0
18-Nov-19,-270.7,309.4,38.69999999999999
15-Nov-19,"-1,008.40",537.7,-470.69999999999993
14-Nov-19,-562,82.7,-479.3
13-Nov-19,584.9,-890,-305.1
11-Nov-19,664.2,-245.1,419.1
08-Nov-19,932.2,-584.5,347.70000000000005
07-Nov-19,926.6,-635.6,291.0
06-Nov-19,"1,011.50","-1,117.20",-105.70000000000005
05-Nov-19,473.2,"-1,593.70",-1120.5
04-Nov-19,-138.5,-500.2,-638.7
01-Nov-19,533.4,-136.5,396.9
31-Oct-19,"1,870.90",-650.7,1220.2
30-Oct-19,"7,192.40",-185.9,7006.5
29-Oct-19,876.6,144.8,1021.4000000000001
27-Oct-19,6.6,54.4,61.0
25-Oct-19,-435.4,440.2,4.800000000000011
24-Oct-19,-72.9,-738.8,-811.6999999999999
23-Oct-19,-213.2,-137.4,-350.6
22-Oct-19,-557.5,-985.5,-1543.0
18-Oct-19,36.6,586.9,623.5
17-Oct-19,"1,158.60",-511.8,646.8
16-Oct-19,686.3,"1,605.40",2291.7
15-Oct-19,436,929.4,1365.4
14-Oct-19,895.6,-425.2,470.40000000000003
11-Oct-19,749.7,-703,46.700000000000045
10-Oct-19,-263.1,502.7,239.59999999999997
09-Oct-19,-485.2,956.3,471.09999999999997
07-Oct-19,-494.2,904.8,410.59999999999997
04-Oct-19,-682.9,606.3,-76.60000000000002
03-Oct-19,-810.7,862.5,51.799999999999955
01-Oct-19,"-1,298.60","1,503",204.4000000000001
30-Sep-19,-469.4,504.7,35.30000000000001
27-Sep-19,-213.6,458.7,245.1
26-Sep-19,737.2,339.3,1076.5
25-Sep-19,-342.4,-762.5,-1104.9
24-Sep-19,-828.5,472.8,-355.7
23-Sep-19,"2,684",292,2976.0
20-Sep-19,35.8,"3,001.30",3037.1000000000004
19-Sep-19,-892.5,645.7,-246.79999999999995
18-Sep-19,-959.1,780.4,-178.70000000000005
17-Sep-19,-808.3,85.8,-722.5
16-Sep-19,-751.3,308.6,-442.69999999999993
13-Sep-19,-405.4,209.6,-195.79999999999998
12-Sep-19,783.6,-126.8,656.8000000000001
11-Sep-19,266.9,"1,132.40",1399.3000000000002
09-Sep-19,-188.1,686.5,498.4
06-Sep-19,-957,"1,207.20",250.20000000000005
05-Sep-19,-561.2,699.3,138.0999999999999
04-Sep-19,"-1,738.50","1,304.60",-433.9000000000001
03-Sep-19,"-2,016.20","1,251.40",-764.8
30-Aug-19,"1,163","1,502.30",2665.3
29-Aug-19,-986.6,489.2,-497.40000000000003
28-Aug-19,-935.3,359.3,-576.0
27-Aug-19,-923.9,"1,162.60",238.69999999999993
26-Aug-19,-752.9,"1,272.30",519.4
23-Aug-19,"-1,737.20","1,548.50",-188.70000000000005
22-Aug-19,-903,"1,719.10",816.0999999999999
21-Aug-19,-770.8,354,-416.79999999999995
20-Aug-19,373.2,296.4,669.5999999999999
19-Aug-19,-305.7,386.2,80.5
16-Aug-19,"-1,339.30","1,058.30",-281.0
14-Aug-19,"1,614.60","1,619.80",3234.3999999999996
13-Aug-19,-638.3,201.5,-436.79999999999995
09-Aug-19,203.7,606.9,810.5999999999999
08-Aug-19,-437.4,291.3,-146.09999999999997
07-Aug-19,-383.7,531.6,147.90000000000003
06-Aug-19,"-2,107.90","2,289",181.0999999999999
05-Aug-19,"-2,016.70","1,871.30",-145.4000000000001
02-Aug-19,"-2,888.10","2,812.70",-75.40000000000009
01-Aug-19,"-1,056.60",561.3,-495.29999999999995
31-Jul-19,"-1,497.10","2,479.40",982.3000000000002
30-Jul-19,-644.6,"1,079.70",435.1
29-Jul-19,-704.4,"1,351.60",647.1999999999999
26-Jul-19,"-1,503.30","1,917.50",414.20000000000005
25-Jul-19,-126.6,398.5,271.9
24-Jul-19,"-1,393.70","2,140.30",746.6000000000001
23-Jul-19,"-2,608","2,625.10",17.09999999999991
22-Jul-19,"-1,916.90","1,829.90",-87.0
19-Jul-19,-950.2,733.9,-216.30000000000007
18-Jul-19,"-1,404.90",329,-1075.9
17-Jul-19,-17,208.9,191.9
16-Jul-19,-445,637.7,192.70000000000005
15-Jul-19,-216.4,591.7,375.30000000000007
12-Jul-19,-850.1,940.1,90.0
11-Jul-19,-316.9,719.7,402.80000000000007
10-Jul-19,-604.9,667.4,62.5
09-Jul-19,-674.3,710.9,36.60000000000002
08-Jul-19,-402,321.1,-80.89999999999998
05-Jul-19,-89.4,275.6,186.20000000000002
04-Jul-19,-29,58.6,29.6
03-Jul-19,-390.2,287.6,-102.59999999999997
02-Jul-19,-512,141.1,-370.9
01-Jul-19,426.5,-51,375.5
28-Jun-19,-513.9,182.4,-331.5
27-Jun-19,-0.7,196.6,195.9
26-Jun-19,106.3,-51.5,54.8
25-Jun-19,"1,157.90",377.2,1535.1000000000001
24-Jun-19,207.3,984.4,1191.7
21-Jun-19,-730.6,445.8,-284.8
20-Jun-19,-438.4,"1,241.20",802.8000000000001
19-Jun-19,-97,-104.9,-201.9
18-Jun-19,31.7,181,212.7
17-Jun-19,-331.3,"1,257.90",926.6000000000001
14-Jun-19,-238.6,376.5,137.9
13-Jun-19,172.4,-444.9,-272.5
12-Jun-19,"-1,050.40",271.2,-779.2
11-Jun-19,95.8,-151,-55.2
10-Jun-19,216.2,170.6,386.79999999999995
07-Jun-19,-478.8,179.8,-299.0
06-Jun-19,"-1,449",-650.8,-2099.8
04-Jun-19,-416.1,-355.4,-771.5
03-Jun-19,"3,068.90",-462.7,2606.2000000000003
31-May-19,676.2,394.1,1070.3000000000002
30-May-19,"1,664.70","-1,122.60",542.1000000000001
29-May-19,-304.3,-189.6,-493.9
28-May-19,-501.1,269.2,-231.90000000000003
27-May-19,"1,215.40",-327.9,887.5000000000001
24-May-19,"2,026.30",-195.4,1830.8999999999999
23-May-19,"1,352.20",-593.5,758.7
22-May-19,-965,-157.8,-1122.8
21-May-19,"1,185.40","-1,090.30",95.10000000000014
20-May-19,"1,734.40",-542.7,1191.7
17-May-19,"-1,057.80","1,809.80",752.0
16-May-19,-953.2,948,-5.2000000000000455
15-May-19,"-1,142.40",671.8,-470.60000000000014
14-May-19,"-2,011.80","2,242.90",231.10000000000014
13-May-19,"-1,056","1,057.90",1.900000000000091
10-May-19,"-1,245.10","1,057.40",-187.69999999999982
09-May-19,-655.4,677.9,22.5
08-May-19,-701.1,233,-468.1
07-May-19,-645.1,818.8,173.69999999999993
06-May-19,-949,89.9,-859.1
03-May-19,-400.7,57.1,-343.59999999999997
02-May-19,597.5,-791.7,-194.20000000000005
30-Apr-19,114.6,730,844.6
26-Apr-19,-70.7,920.9,850.1999999999999
25-Apr-19,"3,785.70","-4,070",-284.3000000000002
24-Apr-19,974.9,-657.1,317.79999999999995
23-Apr-19,-237.5,198.4,-39.099999999999994
22-Apr-19,73.1,-68.2,4.8999999999999915
18-Apr-19,"1,038.50",-337.6,700.9
16-Apr-19,"1,038.60",37.2,1075.8
15-Apr-19,713.2,581.4,1294.6
12-Apr-19,897.4,-16,881.4
11-Apr-19,476.5,-16.6,459.9
10-Apr-19,"1,429.90",461.3,1891.2
09-Apr-19,"1,212.40",-688.6,523.8000000000001
08-Apr-19,329.6,-623.8,-294.19999999999993
05-Apr-19,797.9,-325.6,472.29999999999995
04-Apr-19,-226.2,"1,206.20",980.0
03-Apr-19,"-1,040.50",-80.8,-1121.3
02-Apr-19,543.4,-437.7,105.69999999999999
01-Apr-19,898.8,"-1,032.80",-134.0
29-Mar-19,-86.2,"1,724.40",1638.2
28-Mar-19,"3,594.50","-2,080.20",1514.3000000000002
27-Mar-19,"1,481.10",134.9,1616.0
26-Mar-19,999,-196.7,802.3
25-Mar-19,150.4,-12.5,137.9
22-Mar-19,"1,374.60",-675.4,699.1999999999999
20-Mar-19,"1,771.60","-1,323.20",448.39999999999986
19-Mar-19,"2,132.40","-1,253.70",878.7
18-Mar-19,"1,823","-1,268.90",554.0999999999999
15-Mar-19,"4,323.50","-2,130.40",2193.1
14-Mar-19,"1,483",-817.8,665.2
13-Mar-19,"2,722.30","-1,508.10",1214.2000000000003
12-Mar-19,"2,477.70",-990.5,1487.1999999999998
11-Mar-19,"3,810.60","-1,955.60",1855.0
08-Mar-19,"1,095.10",-470.7,624.3999999999999
07-Mar-19,"1,137.80",-925.5,212.29999999999995
06-Mar-19,"1,130.80",-878.4,252.39999999999998
05-Mar-19,751.9,580.9,1332.8
01-Mar-19,198.4,117,315.4
28-Feb-19,"3,210.60","-5,240.60",-2030.0000000000005
27-Feb-19,423,66.8,489.8
26-Feb-19,"1,674.20",-720.3,953.9000000000001
25-Feb-19,"2,134.40","-1,746.40",388.0
22-Feb-19,"6,311",838.9,7149.9
21-Feb-19,55.5,202.1,257.6
20-Feb-19,713.5,113.3,826.8
19-Feb-19,-813.8,"1,163.80",350.0
18-Feb-19,"-1,239.80","2,336.70",1096.8999999999999
15-Feb-19,-966.4,853.2,-113.19999999999993
14-Feb-19,-250.2,"1,225.20",975.0
13-Feb-19,-676.6,713.1,36.5
12-Feb-19,-466.8,-122.6,-589.4
11-Feb-19,-125,-232.6,-357.6
08-Feb-19,843.7,-960,-116.29999999999995
07-Feb-19,418,294.1,712.1
06-Feb-19,695,525.3,1220.3
05-Feb-19,420.6,194.3,614.9000000000001
04-Feb-19,-112.1,-65.2,-177.3
01-Feb-19,"1,315.90",-5.1,1310.8000000000002
31-Jan-19,"3,006.40","-1,634.30",1372.1000000000001
30-Jan-19,130.2,502.3,632.5
29-Jan-19,-354.4,81.3,-273.09999999999997
28-Jan-19,223.4,92.3,315.7
25-Jan-19,689.3,-147.4,541.9
24-Jan-19,-94.4,390,295.6
23-Jan-19,-775.8,583.8,-192.0
22-Jan-19,-78.5,-84.2,-162.7
21-Jan-19,-299.8,520.8,220.99999999999994
18-Jan-19,-124.9,-1,-125.9
17-Jan-19,842.1,-727.5,114.60000000000002
16-Jan-19,-90.1,304.3,214.20000000000002
15-Jan-19,159.6,417.4,577.0
14-Jan-19,-732.5,527.5,-205.0
11-Jan-19,-687.2,123.2,-564.0
10-Jan-19,-344.6,11,-333.6
09-Jan-19,276.1,439.7,715.8
08-Jan-19,-553.8,698.2,144.4000000000001
07-Jan-19,736.2,-142,594.2
04-Jan-19,-157.7,240.6,82.9
03-Jan-19,-972.8,34.5,-938.3
02-Jan-19,-621.1,-226.2,-847.3
01-Jan-19,-48.2,142.6,94.39999999999999
31-Dec-18,-326.9,322,-4.899999999999977
28-Dec-18,-119.6,"1,199.40",1079.8000000000002
27-Dec-18,"1,731.90",-663,1068.9
26-Dec-18,80.3,-137.6,-57.3
24-Dec-18,-577.1,186.1,-391.0
21-Dec-18,134.1,-488.6,-354.5
20-Dec-18,-386.4,88,-298.4
19-Dec-18,"1,209.20",-481.5,727.7
18-Dec-18,144.8,-182.6,-37.79999999999998
17-Dec-18,-61,-76.8,-137.8
14-Dec-18,861.9,-302.5,559.4
13-Dec-18,675.1,-51.9,623.2
12-Dec-18,"-1,299.40","1,121.30",-178.10000000000014
11-Dec-18,"-2,421.10","2,255.70",-165.4000000000001
10-Dec-18,116.2,-145.8,-29.60000000000001
07-Dec-18,-817.4,242.6,-574.8
06-Dec-18,72.5,-389.8,-317.3
05-Dec-18,-357.8,-791.6,-1149.4
04-Dec-18,-55.9,-521.4,-577.3
03-Dec-18,293.1,-806.4,-513.3
30-Nov-18,-332.6,"1,489.60",1157.0
29-Nov-18,823.5,973.3,1796.8
28-Nov-18,961.3,-330.3,631.0
27-Nov-18,811.5,31.2,842.7
26-Nov-18,62.7,351.8,414.5
22-Nov-18,446.2,49.7,495.9
21-Nov-18,"-1,652",606.7,-1045.3
20-Nov-18,-753.2,-44.1,-797.3000000000001
19-Nov-18,"1,103.40",-310.3,793.1000000000001
16-Nov-18,844.8,-372.2,472.59999999999997
15-Nov-18,"2,043.10",-165.3,1877.8
14-Nov-18,277.4,-272.2,5.199999999999989
13-Nov-18,-495,335.8,-159.2
12-Nov-18,832.2,"-1,073.80",-241.5999999999999
09-Nov-18,614.1,-337.3,276.8
07-Nov-18,31,27.1,58.1
06-Nov-18,-499.7,118.7,-381.0
05-Nov-18,12.3,-621.9,-609.6
02-Nov-18,-196.9,853,656.1
31-Oct-18,-193.6,"1,124.90",931.3000000000001
30-Oct-18,"-1,592","1,363",-229.0
29-Oct-18,"-2,230.80","2,526.90",296.0999999999999
26-Oct-18,"-1,356.70","1,875.90",519.2
25-Oct-18,"-1,495.70",339.6,-1156.1
24-Oct-18,"-2,046.50","1,873.50",-173.0
23-Oct-18,-340.4,116.4,-223.99999999999997
22-Oct-18,-511.9,303.2,-208.7
19-Oct-18,-618.3,-2.1,-620.4
17-Oct-18,140,-343.1,-203.10000000000002
16-Oct-18,"-1,165.60","1,059.40",-106.19999999999982
15-Oct-18,67.9,294.8,362.70000000000005
12-Oct-18,"-1,322.10","1,287.30",-34.799999999999955
11-Oct-18,"-2,869.40","1,888.20",-981.2
10-Oct-18,"-1,096","1,892.90",796.9000000000001
09-Oct-18,"-1,242.50","1,526",283.5
08-Oct-18,"-1,805.10","1,974",168.9000000000001
05-Oct-18,"-3,370.10","1,902.10",-1468.0
04-Oct-18,"-2,760.60","1,823.60",-937.0
03-Oct-18,"-1,550","1,402.50",-147.5
01-Oct-18,"-1,841.60","1,804.90",-36.69999999999982
28-Sep-18,"-1,699.90","3,256.30",1556.4
27-Sep-18,552.4,-186.7,365.7
26-Sep-18,-810,"1,555.40",745.4000000000001
25-Sep-18,"-1,231.70","2,284.30",1052.6000000000001
24-Sep-18,-523.9,"1,527.70",1003.8000000000001
21-Sep-18,760.7,497,1257.7
19-Sep-18,"-2,184.60","1,201.30",-983.3
18-Sep-18,"-1,143.70",264.7,-879.0
17-Sep-18,-106.5,-180.4,-286.9
14-Sep-18,"1,090.60",115.1,1205.6999999999998
12-Sep-18,"-1,086.40",541.4,-545.0000000000001
11-Sep-18,"-1,454.40",749.6,-704.8000000000001
10-Sep-18,-841.7,-289.7,-1131.4
07-Sep-18,37.6,942.4,980.0
06-Sep-18,-455,612,157.0
05-Sep-18,-383.7,177,-206.7
04-Sep-18,32.6,-21.4,11.200000000000003
03-Sep-18,-21.1,-542.1,-563.2
31-Aug-18,-212.8,171.9,-40.900000000000006
30-Aug-18,958,"-1,598.70",-640.7
29-Aug-18,"-1,415.90","1,114.40",-301.5
28-Aug-18,-161,-199.3,-360.3
27-Aug-18,252.5,"1,117.20",1369.7
24-Aug-18,-75.8,904.8,829.0
23-Aug-18,433.2,142,575.2
21-Aug-18,254.2,197.9,452.1
20-Aug-18,-483,593.2,110.20000000000005
17-Aug-18,147.3,151.9,299.20000000000005
16-Aug-18,-825.1,133.8,-691.3
14-Aug-18,-378.8,391.5,12.699999999999989
13-Aug-18,-971.9,216.3,-755.5999999999999
10-Aug-18,-510.7,457.8,-52.89999999999998
09-Aug-18,370.7,-85.4,285.29999999999995
08-Aug-18,568.6,30.2,598.8000000000001
07-Aug-18,314.8,-319.9,-5.099999999999966
06-Aug-18,248.7,218.6,467.29999999999995
03-Aug-18,-5.9,87.1,81.19999999999999
02-Aug-18,-639.9,-340.3,-980.2
01-Aug-18,-95.9,-562.3,-658.1999999999999
31-Jul-18,572.2,-290.9,281.30000000000007
30-Jul-18,-234,48.6,-185.4
27-Jul-18,738,406.1,1144.1
26-Jul-18,"2,453.60","-2,716",-262.4000000000001
25-Jul-18,"-1,195.80",97.6,-1098.2
24-Jul-18,104.3,513.8,618.0999999999999
23-Jul-18,259.4,124.8,384.2
20-Jul-18,310.3,-50.7,259.6
19-Jul-18,-315.7,470,154.3
18-Jul-18,95.7,111,206.7
17-Jul-18,-674,840.1,166.10000000000002
16-Jul-18,-625.7,-70.3,-696.0
13-Jul-18,"-1,104.60",872,-232.5999999999999
12-Jul-18,-742.6,366.4,-376.20000000000005
11-Jul-18,636.3,15.3,651.5999999999999
10-Jul-18,-20.7,294,273.3
09-Jul-18,-569.9,740.4,170.5
06-Jul-18,-968.2,"1,480.80",512.5999999999999
05-Jul-18,-159.4,-297,-456.4
04-Jul-18,-284.6,611,326.4
03-Jul-18,"-1,043.30",278.8,-764.5
29-Jun-18,-157.2,"2,262.80",2105.6000000000004
28-Jun-18,-951.5,442.6,-508.9
27-Jun-18,67.4,84.3,151.7
26-Jun-18,-538.4,238,-300.4
25-Jun-18,198.7,-86.2,112.49999999999999
22-Jun-18,"-1,343.40","1,105.80",-237.60000000000014
21-Jun-18,"1,126.80",663.6,1790.4
20-Jun-18,"-2,442.60","1,473.60",-969.0
19-Jun-18,"-1,324.90",653.7,-671.2
18-Jun-18,-754.4,824.1,69.70000000000005
15-Jun-18,"-1,524.70",561,-963.7
14-Jun-18,"-1,372.80",576.2,-796.5999999999999
13-Jun-18,-70.8,486.8,416.0
12-Jun-18,"-1,168.90","1,327.40",158.5
11-Jun-18,"-1,156.80","1,062.80",-94.0
08-Jun-18,-222.5,459.4,236.89999999999998
07-Jun-18,-525.4,"1,197.90",672.5000000000001
06-Jun-18,-81.4,712.3,630.9
05-Jun-18,-157.5,474.3,316.8
04-Jun-18,"2,354",-712.4,1641.6
01-Jun-18,-202.8,338,135.2
31-May-18,-15.3,-266,-281.3
30-May-18,"-1,286.90",492.5,-794.4000000000001
29-May-18,-407.3,578.4,171.09999999999997
28-May-18,-795.1,"1,017.60",222.5
25-May-18,-768.3,887.8,119.5
24-May-18,-701.9,"1,480.50",778.6
23-May-18,-311.1,789.8,478.69999999999993
22-May-18,"-1,651.60","1,496.80",-154.79999999999995
21-May-18,-496,"1,190.60",694.5999999999999
18-May-18,-166.2,149.6,-16.599999999999994
17-May-18,-830.9,428.9,-402.0
16-May-18,-699.2,229.1,-470.1
15-May-18,-518.5,531.3,12.799999999999955
14-May-18,718,687.2,1405.2
11-May-18,-325.4,"1,163.40",838.0000000000001
10-May-18,-364.9,900.7,535.8000000000001
09-May-18,-704,664.9,-39.10000000000002
08-May-18,-97.2,923.2,826.0
07-May-18,-635.2,"1,037.20",402.0
04-May-18,"-1,628.20","1,084.10",-544.1000000000001
03-May-18,-148.4,-578.9,-727.3
02-May-18,-525.9,165.8,-360.09999999999997
30-Apr-18,-385.5,262,-123.5
27-Apr-18,-759.2,633.7,-125.5
26-Apr-18,"-1,056.30",684.1,-372.19999999999993
25-Apr-18,-304.8,436,131.2
24-Apr-18,-681,508.6,-172.39999999999998
23-Apr-18,-259.1,387.3,128.2
20-Apr-18,-21,111,90.0
19-Apr-18,-625,448.6,-176.39999999999998
18-Apr-18,-915.7,869.7,-46.0
17-Apr-18,-951.4,723.8,-227.60000000000002
16-Apr-18,-308.1,-29,-337.1
13-Apr-18,-399.6,306,-93.60000000000002
12-Apr-18,368.9,-615.8,-246.89999999999998
11-Apr-18,362.3,111.8,474.1
10-Apr-18,-685,653.6,-31.399999999999977
09-Apr-18,"-1,300.90",359.4,-941.5000000000001
06-Apr-18,-524.8,"1,305.40",780.6000000000001
05-Apr-18,-108,615.3,507.29999999999995
03-Apr-18,-376.5,479.2,102.69999999999999
02-Apr-18,-689.8,413.2,-276.59999999999997
28-Mar-18,"-1,190.60","1,960.70",770.1000000000001
27-Mar-18,"1,063.10","2,172.90",3236.0
26-Mar-18,-741.2,"2,018",1276.8
23-Mar-18,"1,628.20",-935.4,692.8000000000001
22-Mar-18,161.1,409.9,571.0
21-Mar-18,98.4,197.8,296.20000000000005
20-Mar-18,344.2,731.2,1075.4
19-Mar-18,292.2,-191.5,100.69999999999999
16-Mar-18,-150.5,-770.5,-921.0
15-Mar-18,-705.4,256.4,-449.0
14-Mar-18,-259,-432,-691.0
13-Mar-18,"7,028.40","1,613.40",8641.8
12-Mar-18,374.6,-464.6,-90.0
09-Mar-18,550.4,-65,485.4
08-Mar-18,-364.8,675.3,310.49999999999994
07-Mar-18,-719.8,409.3,-310.49999999999994
06-Mar-18,620.1,-734.3,-114.19999999999993
05-Mar-18,-366.6,-154.2,-520.8
01-Mar-18,241.8,-3.3,238.5
28-Feb-18,"-1,750.50","1,596.90",-153.5999999999999
27-Feb-18,-906.9,"1,046.70",139.80000000000007
26-Feb-18,"-1,119.50","1,409.40",289.9000000000001
23-Feb-18,-486.3,"1,514",1027.7
22-Feb-18,"-2,335.30","1,059.40",-1275.9
21-Feb-18,"-1,214.20","1,375.50",161.29999999999995
20-Feb-18,-850.4,"1,437.20",586.8000000000001
19-Feb-18,-895.8,586.5,-309.29999999999995
16-Feb-18,"-1,066","1,127.80",61.799999999999955
15-Feb-18,-240.3,49.9,-190.4
14-Feb-18,-728.7,-152.4,-881.1
12-Feb-18,-814.1,"1,342.70",528.6
09-Feb-18,"-1,351.70",588.4,-763.3000000000001
08-Feb-18,"-2,297.10","2,373.60",76.5
07-Feb-18,"-1,022.50",461.2,-561.3
06-Feb-18,"-2,326.10","1,699.70",-626.3999999999999
05-Feb-18,"-1,263.60","1,163.60",-100.0
02-Feb-18,950,-508.8,441.2
01-Feb-18,"1,099.80",-358.5,741.3
31-Jan-18,-136.6,"1,294.70",1158.1000000000001
30-Jan-18,-105.6,-281.6,-387.20000000000005
29-Jan-18,291.9,90.1,382.0
25-Jan-18,937.3,-965.7,-28.40000000000009
24-Jan-18,776.4,-193.9,582.5
23-Jan-18,"1,229.40",169,1398.4
22-Jan-18,"1,567.50",-461.9,1105.6
19-Jan-18,988.2,209.9,1198.1000000000001
18-Jan-18,"1,895",-657.5,1237.5
17-Jan-18,625.1,168.6,793.7
16-Jan-18,693.2,-246.4,446.80000000000007
15-Jan-18,32.9,-173.3,-140.4
12-Jan-18,-158.2,696.2,538.0
11-Jan-18,-623.6,770,146.39999999999998
10-Jan-18,-572.3,600.2,27.90000000000009
09-Jan-18,-303.9,522.9,219.0
08-Jan-18,692.8,-206.3,486.49999999999994
05-Jan-18,581.4,243.1,824.5
04-Jan-18,212,325.2,537.2
03-Jan-18,96.3,-269.2,-172.89999999999998
02-Jan-18,522.7,64.7,587.4000000000001
01-Jan-18,325.9,"-1,300.30",-974.4
29-Dec-17,595,461.4,1056.4
28-Dec-17,562.6,-774.1,-211.5
27-Dec-17,172.3,-206.7,-34.39999999999998
26-Dec-17,-44.1,544.5,500.4
22-Dec-17,107.9,371.5,479.4
21-Dec-17,-384,"1,574.30",1190.3
20-Dec-17,"-1,505",146.2,-1358.8
19-Dec-17,-407.8,357.4,-50.400000000000034
18-Dec-17,-431.8,"1,076.80",645.0
15-Dec-17,-921,635.4,-285.6
14-Dec-17,232.2,-374.2,-142.0
13-Dec-17,-578.6,-116.5,-695.1
12-Dec-17,843.2,-853.7,-10.5
11-Dec-17,-185.6,108.9,-76.69999999999999
08-Dec-17,-675.2,"1,243",567.8
07-Dec-17,"-1,075.60",926.7,-148.89999999999986
06-Dec-17,"-1,217.90",995.1,-222.80000000000007
05-Dec-17,"-1,470.60","1,074.40",-396.1999999999998
04-Dec-17,-333.6,776.2,442.6
01-Dec-17,306.1,176.2,482.3
30-Nov-17,"-1,500.80","1,202.60",-298.20000000000005
29-Nov-17,-859.3,771.1,-88.19999999999993
28-Nov-17,12.2,-428.2,-416.0
27-Nov-17,-424.8,69.4,-355.4
24-Nov-17,-416.3,427.6,11.300000000000011
23-Nov-17,73.2,222.2,295.4
22-Nov-17,-441.5,837.2,395.70000000000005
21-Nov-17,-727,825.5,98.5
20-Nov-17,-358.7,613,254.3
17-Nov-17,"1,276.60","1,466.90",2743.5
16-Nov-17,-447.4,847.4,400.0
15-Nov-17,-381.4,869.1,487.70000000000005
14-Nov-17,"2,577",-1.3,2575.7
13-Nov-17,-233.6,-268.8,-502.4
10-Nov-17,-529.2,"1,920.90",1391.7
09-Nov-17,-713.8,231.2,-482.59999999999997
08-Nov-17,"-3,838.30","3,038.20",-800.1000000000004
07-Nov-17,461.5,"-2,046.10",-1584.6
06-Nov-17,576.3,-263.8,312.49999999999994
03-Nov-17,"-9,690.80",33.4,-9657.4
02-Nov-17,"1,032.90",-456.5,576.4000000000001
01-Nov-17,"1,038.30",-667.9,370.4
31-Oct-17,-531.8,596.9,65.10000000000002
30-Oct-17,-186,139.7,-46.30000000000001
27-Oct-17,-641,56.6,-584.4
26-Oct-17,-375.6,-523.5,-899.1
25-Oct-17,"3,582.50",-155.7,3426.8
24-Oct-17,"-1,306.80",592.3,-714.5
23-Oct-17,-81.5,307.8,226.3
19-Oct-17,-43.7,40.8,-2.9000000000000057
18-Oct-17,"-1,251.20",904.3,-346.9000000000001
17-Oct-17,-484.9,809,324.1
16-Oct-17,-29.9,272.7,242.79999999999998
13-Oct-17,"-1,698.50","1,590.10",-108.40000000000009
12-Oct-17,-668.1,872.5,204.39999999999998
11-Oct-17,-108,233.8,125.80000000000001
10-Oct-17,-504.8,402.2,-102.60000000000002
09-Oct-17,-475.1,55.4,-419.70000000000005
06-Oct-17,"-1,040.40","1,239.70",199.29999999999995
05-Oct-17,-656.5,519,-137.5
04-Oct-17,-632.1,584.9,-47.200000000000045
03-Oct-17,-693,"1,552.40",859.4000000000001
29-Sep-17,"-1,546.90","2,064.60",517.6999999999998
28-Sep-17,"-5,328.50","5,196.60",-131.89999999999964
27-Sep-17,-856.3,"1,858.30",1002.0
